År;DagMånad;Totalt;M Tot;M 0-64 år;M 65-79 år;M 80-89 år;M 90+ år;K Tot;K 0-64 år;K 65-79 år;K 80-89 år;K 90+ år;-;Sort;Dag;Månad;Ar;;;;;-;Sort;Dag;Månad
2017;29 april;270;127;22;35;53;17;143;7;37;52;47;;0429;29;april;2017;;;;;;;;
2017;28 april;232;119;18;47;38;16;113;9;29;38;37;;0428;28;april;2017;;;;;;;;
2017;27 april;265;142;20;52;45;25;123;8;32;52;31;;0427;27;april;2017;;;;;;;;
2017;26 april;247;133;15;42;57;19;114;10;32;41;31;;0426;26;april;2017;;;;;;;;
2017;25 april;272;127;19;35;46;27;145;12;28;67;38;;0425;25;april;2017;;;;;;;;
2017;24 april;257;129;15;37;51;26;128;11;31;45;41;;0424;24;april;2017;;;;;;;;
2017;23 april;259;121;11;43;42;25;138;7;39;54;38;;0423;23;april;2017;;;;;;;;
2017;22 april;264;132;11;49;47;25;132;16;29;46;41;;0422;22;april;2017;;;;;;;;
2017;21 april;288;146;24;43;51;28;142;12;41;43;46;;0421;21;april;2017;;;;;;;;
2017;20 april;264;131;22;32;44;33;133;14;31;45;43;;0420;20;april;2017;;;;;;;;
2017;19 april;224;103;9;35;41;18;121;12;26;47;36;;0419;19;april;2017;;;;;;;;
2017;18 april;219;103;12;30;38;23;116;3;40;36;37;;0418;18;april;2017;;;;;;;;
2017;17 april;250;126;13;50;40;23;124;6;25;43;50;;0417;17;april;2017;;;;;;;;
2017;16 april;256;122;16;34;51;21;134;21;25;47;41;;0416;16;april;2017;;;;;;;;
2017;15 april;225;108;16;38;31;23;117;10;34;34;39;;0415;15;april;2017;;;;;;;;
2017;14 april;246;122;22;37;43;20;124;12;28;40;44;;0414;14;april;2017;;;;;;;;
2017;13 april;270;127;19;36;52;20;143;9;34;48;52;;0413;13;april;2017;;;;;;;;
2017;12 april;264;124;17;39;47;21;140;9;23;58;50;;0412;12;april;2017;;;;;;;;
2017;11 april;234;119;18;38;38;25;115;12;21;41;41;;0411;11;april;2017;;;;;;;;
2017;10 april;224;102;11;38;31;22;122;12;34;37;39;;0410;10;april;2017;;;;;;;;
2017;9 april;231;111;13;38;43;17;120;13;28;39;40;;0409;9;april;2017;;;;;;;;
2017;8 april;234;101;9;34;41;17;133;15;30;53;35;;0408;8;april;2017;;;;;;;;
2017;7 april;291;149;18;50;53;28;142;17;33;48;44;;0407;7;april;2017;;;;;;;;
2017;6 april;260;134;16;44;52;22;126;11;30;41;44;;0406;6;april;2017;;;;;;;;
2017;5 april;250;120;18;45;32;25;130;13;27;51;39;;0405;5;april;2017;;;;;;;;
2017;4 april;277;136;17;47;50;22;141;7;30;49;55;;0404;4;april;2017;;;;;;;;
2017;3 april;251;110;13;38;37;22;141;14;39;46;42;;0403;3;april;2017;;;;;;;;
2017;2 april;256;124;16;34;36;38;132;12;36;53;31;;0402;2;april;2017;;;;;;;;
2017;1 april;257;117;13;33;44;27;140;10;36;52;42;;0401;1;april;2017;;;;;;;;
2017;31 mars;233;127;16;42;51;18;106;12;19;40;35;;0331;31;mars;2017;;;;;;;;
2017;30 mars;253;131;18;46;33;34;122;8;28;56;30;;0330;30;mars;2017;;;;;;;;
2017;29 mars;244;130;19;43;39;29;114;8;20;50;36;;0329;29;mars;2017;;;;;;;;
2017;28 mars;260;121;24;31;51;15;139;10;34;54;41;;0328;28;mars;2017;;;;;;;;
2017;27 mars;279;121;13;35;45;28;158;19;41;46;52;;0327;27;mars;2017;;;;;;;;
2017;26 mars;217;93;11;35;27;20;124;9;30;44;41;;0326;26;mars;2017;;;;;;;;
2017;25 mars;256;105;17;32;30;26;151;13;33;63;42;;0325;25;mars;2017;;;;;;;;
2017;24 mars;229;122;20;39;50;13;107;7;24;42;34;;0324;24;mars;2017;;;;;;;;
2017;23 mars;231;109;18;37;39;15;122;16;31;40;35;;0323;23;mars;2017;;;;;;;;
2017;22 mars;257;113;17;26;52;18;144;15;40;48;41;;0322;22;mars;2017;;;;;;;;
2017;21 mars;242;128;20;37;45;26;114;11;28;46;29;;0321;21;mars;2017;;;;;;;;
2017;20 mars;260;133;15;57;31;30;127;4;30;52;41;;0320;20;mars;2017;;;;;;;;
2017;19 mars;237;116;12;36;50;18;121;7;25;48;41;;0319;19;mars;2017;;;;;;;;
2017;18 mars;264;126;19;38;40;29;138;10;32;45;51;;0318;18;mars;2017;;;;;;;;
2017;17 mars;252;116;18;33;50;15;136;7;37;48;44;;0317;17;mars;2017;;;;;;;;
2017;16 mars;285;141;20;48;54;19;144;17;24;56;47;;0316;16;mars;2017;;;;;;;;
2017;15 mars;260;119;19;38;44;18;141;5;28;58;50;;0315;15;mars;2017;;;;;;;;
2017;14 mars;283;136;20;53;47;16;147;10;36;51;50;;0314;14;mars;2017;;;;;;;;
2017;13 mars;268;130;23;40;43;24;138;14;35;47;42;;0313;13;mars;2017;;;;;;;;
2017;12 mars;241;117;18;33;41;25;124;9;28;49;38;;0312;12;mars;2017;;;;;;;;
2017;11 mars;245;120;18;40;41;21;125;5;28;39;53;;0311;11;mars;2017;;;;;;;;
2017;10 mars;261;129;21;36;47;25;132;11;28;50;43;;0310;10;mars;2017;;;;;;;;
2017;9 mars;267;141;20;41;52;28;126;11;32;44;39;;0309;9;mars;2017;;;;;;;;
2017;8 mars;264;137;17;44;49;27;127;8;36;40;43;;0308;8;mars;2017;;;;;;;;
2017;7 mars;259;125;14;51;46;14;134;19;23;47;45;;0307;7;mars;2017;;;;;;;;
2017;6 mars;293;140;19;43;49;29;153;15;37;52;49;;0306;6;mars;2017;;;;;;;;
2017;5 mars;252;109;13;36;32;28;143;9;27;54;53;;0305;5;mars;2017;;;;;;;;
2017;4 mars;277;122;15;40;36;31;155;13;33;56;53;;0304;4;mars;2017;;;;;;;;
2017;3 mars;315;172;20;57;62;33;143;15;37;49;42;;0303;3;mars;2017;;;;;;;;
2017;2 mars;274;138;10;37;53;38;136;9;27;46;54;;0302;2;mars;2017;;;;;;;;
2017;1 mars;318;129;11;40;56;22;189;17;47;73;52;;0301;1;mars;2017;;;;;;;;
2017;28 februari;299;160;22;46;69;23;139;9;37;55;38;;0228;28;februari;2017;;;;;;;;
2017;27 februari;254;115;15;45;32;23;139;6;33;50;50;;0227;27;februari;2017;;;;;;;;
2017;26 februari;291;124;20;40;39;25;167;7;27;71;62;;0226;26;februari;2017;;;;;;;;
2017;25 februari;284;130;17;42;49;22;154;15;29;57;53;;0225;25;februari;2017;;;;;;;;
2017;24 februari;281;137;20;35;47;35;144;14;32;53;45;;0224;24;februari;2017;;;;;;;;
2017;23 februari;317;152;23;49;57;23;165;7;35;66;57;;0223;23;februari;2017;;;;;;;;
2017;22 februari;294;147;14;40;47;46;147;9;34;44;60;;0222;22;februari;2017;;;;;;;;
2017;21 februari;310;146;14;47;55;30;164;11;35;51;67;;0221;21;februari;2017;;;;;;;;
2017;20 februari;292;127;14;45;41;27;165;14;35;57;59;;0220;20;februari;2017;;;;;;;;
2017;19 februari;293;134;16;41;57;20;159;16;33;57;53;;0219;19;februari;2017;;;;;;;;
2017;18 februari;297;140;12;29;64;35;157;17;34;49;57;;0218;18;februari;2017;;;;;;;;
2017;17 februari;305;143;24;40;61;18;162;8;42;61;51;;0217;17;februari;2017;;;;;;;;
2017;16 februari;287;128;16;37;51;24;159;12;39;65;43;;0216;16;februari;2017;;;;;;;;
2017;15 februari;270;127;17;38;52;20;143;9;30;53;51;;0215;15;februari;2017;;;;;;;;
2017;14 februari;280;136;10;53;41;32;144;10;29;58;47;;0214;14;februari;2017;;;;;;;;
2017;13 februari;278;137;17;49;43;28;141;12;34;53;42;;0213;13;februari;2017;;;;;;;;
2017;12 februari;287;127;15;35;48;29;160;17;39;52;52;;0212;12;februari;2017;;;;;;;;
2017;11 februari;225;103;18;31;33;21;122;13;25;41;43;;0211;11;februari;2017;;;;;;;;
2017;10 februari;288;129;22;44;39;24;159;11;38;52;58;;0210;10;februari;2017;;;;;;;;
2017;9 februari;278;124;16;46;42;20;154;9;40;51;54;;0209;9;februari;2017;;;;;;;;
2017;8 februari;298;149;14;52;58;25;149;19;35;57;38;;0208;8;februari;2017;;;;;;;;
2017;7 februari;258;123;16;39;46;22;135;9;27;49;50;;0207;7;februari;2017;;;;;;;;
2017;6 februari;247;106;14;35;39;18;141;9;31;59;42;;0206;6;februari;2017;;;;;;;;
2017;5 februari;239;104;17;29;40;18;135;13;19;56;47;;0205;5;februari;2017;;;;;;;;
2017;4 februari;256;116;6;42;41;27;140;10;33;50;47;;0204;4;februari;2017;;;;;;;;
2017;3 februari;281;129;20;37;47;25;152;13;34;60;45;;0203;3;februari;2017;;;;;;;;
2017;2 februari;293;148;18;45;62;23;145;10;29;58;48;;0202;2;februari;2017;;;;;;;;
2017;1 februari;293;133;14;45;43;31;160;9;34;68;49;;0201;1;februari;2017;;;;;;;;
2017;31 januari;265;124;22;45;45;12;141;6;39;40;56;;0131;31;januari;2017;;;;;;;;
2017;30 januari;256;123;15;50;41;17;133;8;26;50;49;;0130;30;januari;2017;;;;;;;;
2017;29 januari;269;121;18;37;37;29;148;9;32;54;53;;0129;29;januari;2017;;;;;;;;
2017;28 januari;263;132;12;47;41;32;131;8;29;49;45;;0128;28;januari;2017;;;;;;;;
2017;27 januari;276;129;18;39;47;25;147;8;30;50;59;;0127;27;januari;2017;;;;;;;;
2017;26 januari;257;121;16;44;45;16;136;13;31;49;43;;0126;26;januari;2017;;;;;;;;
2017;25 januari;304;150;16;44;63;27;154;15;44;49;46;;0125;25;januari;2017;;;;;;;;
2017;24 januari;253;111;14;39;44;14;142;12;35;44;51;;0124;24;januari;2017;;;;;;;;
2017;23 januari;288;133;21;39;48;25;155;8;36;56;55;;0123;23;januari;2017;;;;;;;;
2017;22 januari;281;140;21;44;48;27;141;10;33;41;57;;0122;22;januari;2017;;;;;;;;
2017;21 januari;281;132;12;44;42;34;149;10;35;48;56;;0121;21;januari;2017;;;;;;;;
2017;20 januari;295;147;22;42;56;27;148;5;30;55;58;;0120;20;januari;2017;;;;;;;;
2017;19 januari;297;140;12;47;57;24;157;13;40;50;54;;0119;19;januari;2017;;;;;;;;
2017;18 januari;296;143;19;53;44;27;153;14;25;61;53;;0118;18;januari;2017;;;;;;;;
2017;17 januari;304;136;21;42;40;33;168;14;25;75;54;;0117;17;januari;2017;;;;;;;;
2017;16 januari;306;141;17;44;49;31;165;11;41;60;53;;0116;16;januari;2017;;;;;;;;
2017;15 januari;309;137;14;46;48;29;172;17;36;61;58;;0115;15;januari;2017;;;;;;;;
2017;14 januari;290;135;19;53;45;18;155;13;30;44;68;;0114;14;januari;2017;;;;;;;;
2017;13 januari;311;142;19;45;55;23;169;10;25;73;61;;0113;13;januari;2017;;;;;;;;
2017;12 januari;298;134;18;44;51;21;164;11;34;71;48;;0112;12;januari;2017;;;;;;;;
2017;11 januari;322;158;17;47;58;36;164;17;40;55;52;;0111;11;januari;2017;;;;;;;;
2017;10 januari;304;146;18;57;43;28;158;14;27;63;54;;0110;10;januari;2017;;;;;;;;
2017;9 januari;288;128;15;41;51;21;160;14;25;60;61;;0109;9;januari;2017;;;;;;;;
2017;8 januari;296;138;16;38;60;24;158;10;30;55;63;;0108;8;januari;2017;;;;;;;;
2017;7 januari;313;162;10;54;64;34;151;9;30;50;62;;0107;7;januari;2017;;;;;;;;
2017;6 januari;304;143;19;63;39;22;161;11;31;63;56;;0106;6;januari;2017;;;;;;;;
2017;5 januari;304;137;15;52;48;22;167;17;36;61;53;;0105;5;januari;2017;;;;;;;;
2017;4 januari;305;140;18;42;50;30;165;11;42;55;57;;0104;4;januari;2017;;;;;;;;
2017;3 januari;310;135;12;49;47;27;175;12;42;63;58;;0103;3;januari;2017;;;;;;;;
2017;2 januari;317;164;13;48;72;31;153;16;34;49;54;;0102;2;januari;2017;;;;;;;;
2017;1 januari;339;163;21;50;63;29;176;14;54;55;53;;0101;1;januari;2017;;;;;;;;
2016;31 december;289;139;18;44;48;29;150;11;34;53;52;;1231;31;december;2016;;;;;;;;
2016;30 december;307;144;17;49;51;27;163;10;35;48;70;;1230;30;december;2016;;;;;;;;
2016;29 december;274;132;18;44;48;22;142;15;28;54;45;;1229;29;december;2016;;;;;;;;
2016;28 december;262;119;10;39;39;31;143;9;26;44;64;;1228;28;december;2016;;;;;;;;
2016;27 december;249;122;12;44;39;27;127;10;38;38;41;;1227;27;december;2016;;;;;;;;
2016;26 december;292;136;21;47;42;26;156;12;30;70;44;;1226;26;december;2016;;;;;;;;
2016;25 december;286;120;17;46;41;16;166;10;43;51;62;;1225;25;december;2016;;;;;;;;
2016;24 december;309;140;22;49;39;30;169;5;37;68;59;;1224;24;december;2016;;;;;;;;
2016;23 december;270;114;16;40;34;24;156;11;42;51;52;;1223;23;december;2016;;;;;;;;
2016;22 december;246;117;19;36;40;22;129;16;32;44;37;;1222;22;december;2016;;;;;;;;
2016;21 december;254;112;17;42;31;22;142;7;32;51;52;;1221;21;december;2016;;;;;;;;
2016;20 december;259;132;19;50;35;28;127;12;26;49;40;;1220;20;december;2016;;;;;;;;
2016;19 december;244;134;19;44;50;21;110;12;27;32;39;;1219;19;december;2016;;;;;;;;
2016;18 december;290;150;23;56;42;29;140;11;32;46;51;;1218;18;december;2016;;;;;;;;
2016;17 december;268;125;9;39;51;26;143;3;34;55;51;;1217;17;december;2016;;;;;;;;
2016;16 december;261;135;14;48;58;15;126;9;37;46;34;;1216;16;december;2016;;;;;;;;
2016;15 december;291;161;12;54;59;36;130;15;31;47;37;;1215;15;december;2016;;;;;;;;
2016;14 december;240;115;10;43;41;21;125;8;22;50;45;;1214;14;december;2016;;;;;;;;
2016;13 december;265;134;13;43;44;34;131;5;32;41;53;;1213;13;december;2016;;;;;;;;
2016;12 december;243;122;18;42;40;22;121;14;25;38;44;;1212;12;december;2016;;;;;;;;
2016;11 december;259;122;16;47;41;18;137;12;33;46;46;;1211;11;december;2016;;;;;;;;
2016;10 december;270;138;21;47;51;19;132;10;32;41;49;;1210;10;december;2016;;;;;;;;
2016;9 december;286;125;18;37;48;22;161;7;30;67;57;;1209;9;december;2016;;;;;;;;
2016;8 december;274;127;18;44;42;23;147;11;37;49;50;;1208;8;december;2016;;;;;;;;
2016;7 december;271;134;17;35;58;24;137;6;32;61;38;;1207;7;december;2016;;;;;;;;
2016;6 december;242;107;15;29;40;23;135;11;29;51;44;;1206;6;december;2016;;;;;;;;
2016;5 december;240;109;10;31;51;17;131;12;37;40;42;;1205;5;december;2016;;;;;;;;
2016;4 december;237;119;24;30;38;27;118;9;28;42;39;;1204;4;december;2016;;;;;;;;
2016;3 december;246;114;16;32;43;23;132;10;30;56;36;;1203;3;december;2016;;;;;;;;
2016;2 december;275;131;15;52;39;25;144;8;37;58;41;;1202;2;december;2016;;;;;;;;
2016;1 december;277;124;21;40;37;26;153;11;26;56;60;;1201;1;december;2016;;;;;;;;
2016;30 november;253;119;14;54;34;17;134;6;33;54;41;;1130;30;november;2016;;;;;;;;
2016;29 november;233;114;16;40;33;25;119;13;28;39;39;;1129;29;november;2016;;;;;;;;
2016;28 november;269;116;14;40;36;26;153;12;26;65;50;;1128;28;november;2016;;;;;;;;
2016;27 november;245;121;14;49;44;14;124;13;33;45;33;;1127;27;november;2016;;;;;;;;
2016;26 november;239;113;13;50;31;19;126;9;24;49;44;;1126;26;november;2016;;;;;;;;
2016;25 november;228;127;23;41;38;25;101;3;23;38;37;;1125;25;november;2016;;;;;;;;
2016;24 november;254;136;18;50;45;23;118;9;27;37;45;;1124;24;november;2016;;;;;;;;
2016;23 november;263;131;8;43;50;30;132;15;32;44;41;;1123;23;november;2016;;;;;;;;
2016;22 november;264;130;19;44;40;27;134;13;31;47;43;;1122;22;november;2016;;;;;;;;
2016;21 november;209;97;9;39;31;18;112;10;25;34;43;;1121;21;november;2016;;;;;;;;
2016;20 november;257;129;15;47;43;24;128;10;27;51;40;;1120;20;november;2016;;;;;;;;
2016;19 november;232;111;11;37;45;18;121;7;29;52;33;;1119;19;november;2016;;;;;;;;
2016;18 november;260;128;14;51;42;21;132;11;31;51;39;;1118;18;november;2016;;;;;;;;
2016;17 november;260;128;18;37;47;26;132;11;31;41;49;;1117;17;november;2016;;;;;;;;
2016;16 november;255;136;12;51;49;24;119;10;31;43;35;;1116;16;november;2016;;;;;;;;
2016;15 november;242;123;18;43;39;23;119;12;26;41;40;;1115;15;november;2016;;;;;;;;
2016;14 november;265;116;18;39;44;15;149;16;34;59;40;;1114;14;november;2016;;;;;;;;
2016;13 november;250;108;10;38;37;23;142;7;37;44;54;;1113;13;november;2016;;;;;;;;
2016;12 november;247;127;16;49;42;20;120;10;23;45;42;;1112;12;november;2016;;;;;;;;
2016;11 november;249;118;19;34;41;24;131;8;28;53;42;;1111;11;november;2016;;;;;;;;
2016;10 november;245;120;12;45;37;26;125;7;31;57;30;;1110;10;november;2016;;;;;;;;
2016;9 november;228;105;15;31;40;19;123;11;31;35;46;;1109;9;november;2016;;;;;;;;
2016;8 november;241;117;14;46;41;16;124;9;36;34;45;;1108;8;november;2016;;;;;;;;
2016;7 november;257;127;16;37;59;15;130;8;27;55;40;;1107;7;november;2016;;;;;;;;
2016;6 november;233;95;14;30;35;16;138;13;37;43;45;;1106;6;november;2016;;;;;;;;
2016;5 november;262;128;15;46;41;26;134;11;30;52;41;;1105;5;november;2016;;;;;;;;
2016;4 november;232;116;12;43;42;19;116;4;29;41;42;;1104;4;november;2016;;;;;;;;
2016;3 november;239;117;19;36;39;23;122;16;28;38;40;;1103;3;november;2016;;;;;;;;
2016;2 november;227;115;17;28;41;29;112;8;37;39;28;;1102;2;november;2016;;;;;;;;
2016;1 november;263;115;18;35;42;20;148;17;24;44;63;;1101;1;november;2016;;;;;;;;
2016;31 oktober;262;145;22;48;55;20;117;15;22;39;41;;1031;31;oktober;2016;;;;;;;;
2016;30 oktober;246;117;15;32;42;28;129;12;31;46;40;;1030;30;oktober;2016;;;;;;;;
2016;29 oktober;212;100;18;37;34;11;112;14;25;45;28;;1029;29;oktober;2016;;;;;;;;
2016;28 oktober;251;131;18;41;44;28;120;12;30;43;35;;1028;28;oktober;2016;;;;;;;;
2016;27 oktober;242;117;10;42;48;17;125;11;24;37;53;;1027;27;oktober;2016;;;;;;;;
2016;26 oktober;241;120;16;44;38;22;121;10;28;40;43;;1026;26;oktober;2016;;;;;;;;
2016;25 oktober;225;111;11;39;39;22;114;12;29;32;41;;1025;25;oktober;2016;;;;;;;;
2016;24 oktober;209;83;11;27;22;23;126;12;20;44;50;;1024;24;oktober;2016;;;;;;;;
2016;23 oktober;249;125;15;46;41;23;124;11;34;33;46;;1023;23;oktober;2016;;;;;;;;
2016;22 oktober;253;125;18;37;43;27;128;11;33;41;43;;1022;22;oktober;2016;;;;;;;;
2016;21 oktober;230;110;8;41;41;20;120;8;32;42;38;;1021;21;oktober;2016;;;;;;;;
2016;20 oktober;250;112;15;37;42;18;138;13;33;44;48;;1020;20;oktober;2016;;;;;;;;
2016;19 oktober;253;116;16;38;43;19;137;17;29;51;40;;1019;19;oktober;2016;;;;;;;;
2016;18 oktober;247;106;12;27;40;27;141;12;28;46;55;;1018;18;oktober;2016;;;;;;;;
2016;17 oktober;268;145;19;49;47;30;123;9;31;44;39;;1017;17;oktober;2016;;;;;;;;
2016;16 oktober;229;123;15;42;41;25;106;5;17;40;44;;1016;16;oktober;2016;;;;;;;;
2016;15 oktober;266;132;25;43;35;29;134;13;29;48;44;;1015;15;oktober;2016;;;;;;;;
2016;14 oktober;247;123;19;39;37;28;124;6;31;45;42;;1014;14;oktober;2016;;;;;;;;
2016;13 oktober;220;123;21;48;33;21;97;11;22;33;31;;1013;13;oktober;2016;;;;;;;;
2016;12 oktober;229;104;13;31;43;17;125;11;25;45;44;;1012;12;oktober;2016;;;;;;;;
2016;11 oktober;233;126;20;54;35;17;107;8;18;41;40;;1011;11;oktober;2016;;;;;;;;
2016;10 oktober;238;123;19;39;46;19;115;4;21;45;45;;1010;10;oktober;2016;;;;;;;;
2016;9 oktober;229;110;28;26;33;23;119;11;34;43;31;;1009;9;oktober;2016;;;;;;;;
2016;8 oktober;210;103;16;35;36;16;107;11;30;34;32;;1008;8;oktober;2016;;;;;;;;
2016;7 oktober;247;122;18;38;45;21;125;15;26;44;40;;1007;7;oktober;2016;;;;;;;;
2016;6 oktober;229;122;24;35;36;27;107;12;28;34;33;;1006;6;oktober;2016;;;;;;;;
2016;5 oktober;233;128;23;32;47;26;105;8;26;43;28;;1005;5;oktober;2016;;;;;;;;
2016;4 oktober;231;110;20;39;34;17;121;12;29;36;44;;1004;4;oktober;2016;;;;;;;;
2016;3 oktober;219;108;17;33;43;15;111;7;30;41;33;;1003;3;oktober;2016;;;;;;;;
2016;2 oktober;216;99;11;32;39;17;117;11;29;40;37;;1002;2;oktober;2016;;;;;;;;
2016;1 oktober;243;119;21;37;35;26;124;6;38;40;40;;1001;1;oktober;2016;;;;;;;;
2016;30 september;211;118;18;47;30;23;93;8;30;26;29;;0930;30;september;2016;;;;;;;;
2016;29 september;245;113;10;44;43;16;132;13;32;46;41;;0929;29;september;2016;;;;;;;;
2016;28 september;210;114;23;36;42;13;96;11;31;33;21;;0928;28;september;2016;;;;;;;;
2016;27 september;256;128;17;41;46;24;128;11;24;39;54;;0927;27;september;2016;;;;;;;;
2016;26 september;220;107;18;32;38;19;113;4;24;42;43;;0926;26;september;2016;;;;;;;;
2016;25 september;202;104;19;36;32;17;98;7;22;37;32;;0925;25;september;2016;;;;;;;;
2016;24 september;221;109;14;37;42;16;112;9;20;51;32;;0924;24;september;2016;;;;;;;;
2016;23 september;240;123;18;41;44;20;117;10;34;36;37;;0923;23;september;2016;;;;;;;;
2016;22 september;231;119;19;34;46;20;112;11;29;35;37;;0922;22;september;2016;;;;;;;;
2016;21 september;222;105;13;40;34;18;117;12;35;38;32;;0921;21;september;2016;;;;;;;;
2016;20 september;219;109;19;32;40;18;110;11;28;41;30;;0920;20;september;2016;;;;;;;;
2016;19 september;196;94;11;38;25;20;102;9;24;40;29;;0919;19;september;2016;;;;;;;;
2016;18 september;216;117;12;44;42;19;99;10;28;32;29;;0918;18;september;2016;;;;;;;;
2016;17 september;233;120;16;36;49;19;113;14;31;32;36;;0917;17;september;2016;;;;;;;;
2016;16 september;214;112;11;37;35;29;102;6;21;31;44;;0916;16;september;2016;;;;;;;;
2016;15 september;236;128;20;39;45;24;108;11;30;31;36;;0915;15;september;2016;;;;;;;;
2016;14 september;227;102;8;36;41;17;125;12;38;41;34;;0914;14;september;2016;;;;;;;;
2016;13 september;207;102;13;31;43;15;105;8;24;38;35;;0913;13;september;2016;;;;;;;;
2016;12 september;203;92;11;27;36;18;111;11;23;36;41;;0912;12;september;2016;;;;;;;;
2016;11 september;199;90;17;36;26;11;109;9;27;34;39;;0911;11;september;2016;;;;;;;;
2016;10 september;194;91;12;37;30;12;103;9;23;39;32;;0910;10;september;2016;;;;;;;;
2016;9 september;241;117;20;43;35;19;124;18;27;49;30;;0909;9;september;2016;;;;;;;;
2016;8 september;238;105;8;43;33;21;133;15;33;46;39;;0908;8;september;2016;;;;;;;;
2016;7 september;237;116;11;41;45;19;121;7;34;50;30;;0907;7;september;2016;;;;;;;;
2016;6 september;228;94;14;34;31;15;134;12;28;45;49;;0906;6;september;2016;;;;;;;;
2016;5 september;219;105;16;29;34;26;114;8;30;41;35;;0905;5;september;2016;;;;;;;;
2016;4 september;235;123;15;31;59;18;112;10;27;43;32;;0904;4;september;2016;;;;;;;;
2016;3 september;252;125;18;45;43;19;127;12;32;42;41;;0903;3;september;2016;;;;;;;;
2016;2 september;241;113;22;39;42;10;128;12;28;47;41;;0902;2;september;2016;;;;;;;;
2016;1 september;235;120;21;47;35;17;115;11;28;39;37;;0901;1;september;2016;;;;;;;;
2016;31 augusti;239;122;18;40;42;22;117;11;23;44;39;;0831;31;augusti;2016;;;;;;;;
2016;30 augusti;242;119;16;41;36;26;123;11;29;43;40;;0830;30;augusti;2016;;;;;;;;
2016;29 augusti;242;110;16;36;46;12;132;15;26;47;44;;0829;29;augusti;2016;;;;;;;;
2016;28 augusti;206;101;19;29;35;18;105;9;24;36;36;;0828;28;augusti;2016;;;;;;;;
2016;27 augusti;230;121;15;40;49;17;109;9;30;40;30;;0827;27;augusti;2016;;;;;;;;
2016;26 augusti;234;92;13;30;36;13;142;16;33;52;41;;0826;26;augusti;2016;;;;;;;;
2016;25 augusti;238;106;14;31;46;15;132;9;32;51;40;;0825;25;augusti;2016;;;;;;;;
2016;24 augusti;227;103;23;29;35;16;124;9;24;47;44;;0824;24;augusti;2016;;;;;;;;
2016;23 augusti;210;117;22;39;40;16;93;7;25;31;30;;0823;23;augusti;2016;;;;;;;;
2016;22 augusti;222;114;21;38;37;18;108;7;24;38;39;;0822;22;augusti;2016;;;;;;;;
2016;21 augusti;214;95;12;41;25;17;119;8;35;29;47;;0821;21;augusti;2016;;;;;;;;
2016;20 augusti;231;115;14;48;34;19;116;11;23;34;48;;0820;20;augusti;2016;;;;;;;;
2016;19 augusti;213;100;14;30;40;16;113;12;39;34;28;;0819;19;augusti;2016;;;;;;;;
2016;18 augusti;228;111;16;28;35;32;117;9;21;50;37;;0818;18;augusti;2016;;;;;;;;
2016;17 augusti;210;93;14;28;34;17;117;12;27;43;35;;0817;17;augusti;2016;;;;;;;;
2016;16 augusti;246;134;23;48;47;16;112;12;24;43;33;;0816;16;augusti;2016;;;;;;;;
2016;15 augusti;225;107;20;32;38;17;118;10;30;43;35;;0815;15;augusti;2016;;;;;;;;
2016;14 augusti;259;128;16;45;41;26;131;14;30;40;47;;0814;14;augusti;2016;;;;;;;;
2016;13 augusti;217;101;16;43;25;17;116;8;38;26;44;;0813;13;augusti;2016;;;;;;;;
2016;12 augusti;227;99;15;32;35;17;128;6;35;44;43;;0812;12;augusti;2016;;;;;;;;
2016;11 augusti;217;111;13;41;37;20;106;11;26;33;36;;0811;11;augusti;2016;;;;;;;;
2016;10 augusti;213;89;11;35;28;15;124;15;32;39;38;;0810;10;augusti;2016;;;;;;;;
2016;9 augusti;233;103;12;38;39;14;130;10;38;49;33;;0809;9;augusti;2016;;;;;;;;
2016;8 augusti;208;106;7;37;40;22;102;9;28;35;30;;0808;8;augusti;2016;;;;;;;;
2016;7 augusti;224;120;19;39;42;20;104;7;24;37;36;;0807;7;augusti;2016;;;;;;;;
2016;6 augusti;214;108;18;31;38;21;106;11;23;42;30;;0806;6;augusti;2016;;;;;;;;
2016;5 augusti;227;93;18;27;30;18;134;7;37;47;43;;0805;5;augusti;2016;;;;;;;;
2016;4 augusti;245;110;22;30;36;22;135;10;36;48;41;;0804;4;augusti;2016;;;;;;;;
2016;3 augusti;205;99;15;25;32;27;106;6;24;37;39;;0803;3;augusti;2016;;;;;;;;
2016;2 augusti;228;109;17;32;43;17;119;12;32;42;33;;0802;2;augusti;2016;;;;;;;;
2016;1 augusti;231;119;19;43;35;22;112;6;24;36;46;;0801;1;augusti;2016;;;;;;;;
2016;31 juli;225;120;25;40;46;9;105;7;22;39;37;;0731;31;juli;2016;;;;;;;;
2016;30 juli;210;90;17;26;34;13;120;8;28;53;31;;0730;30;juli;2016;;;;;;;;
2016;29 juli;230;106;27;23;37;19;124;9;31;43;41;;0729;29;juli;2016;;;;;;;;
2016;28 juli;232;109;17;34;35;23;123;8;39;35;41;;0728;28;juli;2016;;;;;;;;
2016;27 juli;233;110;14;31;38;27;123;9;26;54;34;;0727;27;juli;2016;;;;;;;;
2016;26 juli;236;115;22;44;28;21;121;20;24;37;40;;0726;26;juli;2016;;;;;;;;
2016;25 juli;264;111;21;38;43;9;153;21;33;58;41;;0725;25;juli;2016;;;;;;;;
