2029;Leksand;15 807;3;121;180;‑59;785;276;410;99;723;276;412;35;62;0;‑2;64;0
2085;Ludvika;26 898;‑48;338;301;37;1 377;374;672;331;1 472;409;998;65;‑95;‑35;‑326;266;10
2023;Malung-Sälen;10 138;32;97;116;‑19;473;88;282;103;424;116;289;19;49;‑28;‑7;84;2
2062;Mora;20 470;80;166;230;‑64;948;370;439;139;806;341;441;24;142;29;‑2;115;2
2034;Orsa;6 911;19;61;81;‑20;434;219;163;52;390;205;172;13;44;14;‑9;39;‑5
2031;Rättvik;10 950;43;76;134;‑58;528;214;260;54;433;188;220;25;95;26;40;29;6
2061;Smedjebacken;10 894;‑3;93;108;‑15;535;207;272;56;529;257;257;15;6;‑50;15;41;6
2082;Säter;11 093;‑30;94;112;‑18;551;340;165;46;565;378;163;24;‑14;‑38;2;22;2
2021;Vansbro;6 805;‑2;64;91;‑27;319;102;129;88;295;116;173;6;24;‑14;‑44;82;1
2039;Älvdalen;7 031;‑90;47;91;‑44;244;79;119;46;292;168;109;15;‑48;‑89;10;31;2
21;Gävleborg;287 382;835;2 870;3 107;‑237;8 845;.;7 041;1 804;7 836;.;7 194;642;1 009;.;‑153;1 162;63
2183;Bollnäs;26 888;‑103;298;312;‑14;1 011;344;483;184;1 108;415;658;35;‑97;‑71;‑175;149;8
2180;Gävle;102 418;963;1 119;911;208;4 869;1 156;3 034;679;4 134;856;3 012;266;735;300;22;413;20
2104;Hofors;9 588;‑14;90;136;‑46;457;170;229;58;426;185;225;16;31;‑15;4;42;1
2184;Hudiksvall;37 607;177;320;411;‑91;1 464;487;763;214;1 209;364;746;99;255;123;17;115;13
2161;Ljusdal;18 949;‑84;144;236;‑92;704;188;438;78;697;223;403;71;7;‑35;35;7;1
2132;Nordanstig;9 477;‑40;81;116;‑35;535;191;295;49;541;250;282;9;‑6;‑59;13;40;1
2101;Ockelbo;5 908;2;60;75;‑15;354;159;155;40;338;190;139;9;16;‑31;16;31;1
2121;Ovanåker;11 670;‑14;132;133;‑1;430;175;210;45;450;198;237;15;‑20;‑23;‑27;30;7
2181;Sandviken;39 234;26;378;421;‑43;1 744;612;803;329;1 685;733;863;89;59;‑121;‑60;240;10
2182;Söderhamn;25 643;‑78;248;356;‑108;1 030;271;631;128;1 001;339;629;33;29;‑68;2;95;1
22;Västernorrland;245 347;‑106;2 454;2 769;‑315;7 246;.;5 492;1 754;7 115;.;6 646;469;131;.;‑1 154;1 285;78
2280;Härnösand;25 183;63;255;287;‑32;1 304;420;671;213;1 225;366;811;48;79;54;‑140;165;16
2282;Kramfors;18 282;‑141;153;254;‑101;1 024;271;501;252;1 081;375;665;41;‑57;‑104;‑164;211;17
2283;Sollefteå;19 140;‑360;175;289;‑114;854;148;523;183;1 105;277;790;38;‑251;‑129;‑267;145;5
2281;Sundsvall;99 449;599;1 035;914;121;3 949;1 170;2 172;607;3 498;964;2 354;180;451;206;‑182;427;27
2262;Timrå;17 979;‑81;173;191;‑18;955;655;206;94;1 022;699;292;31;‑67;‑44;‑86;63;4
2260;Ånge;9 316;‑95;91;158;‑67;381;141;176;64;410;167;218;25;‑29;‑26;‑42;39;1
2284;Örnsköldsvik;55 998;‑91;572;676;‑104;1 828;244;1 243;341;1 823;201;1 516;106;5;43;‑273;235;8
23;Jämtland;130 810;530;1 350;1 400;‑50;4 783;.;3 860;923;4 246;.;3 930;316;537;.;‑70;607;43
2326;Berg;7 061;‑36;79;86;‑7;393;170;168;55;425;235;176;14;‑32;‑65;‑8;41;3
2305;Bräcke;6 298;‑78;57;85;‑28;367;164;151;52;423;215;197;11;‑56;‑51;‑46;41;6
2361;Härjedalen;10 090;‑57;84;152;‑68;566;84;416;66;559;103;450;6;7;‑19;‑34;60;4
2309;Krokom;14 966;108;131;128;3;862;534;252;76;757;489;229;39;105;45;23;37;0
2303;Ragunda;5 284;‑59;56;85;‑29;261;101;113;47;292;117;165;10;‑31;‑16;‑52;37;1
2313;Strömsund;11 605;‑98;111;167;‑56;448;124;236;88;492;183;281;28;‑44;‑59;‑45;60;2
2321;Åre;11 727;198;134;83;51;1 086;192;763;131;948;301;585;62;138;‑109;178;69;9
2380;Östersund;63 779;552;698;614;84;3 381;1 212;1 761;408;2 931;938;1 847;146;450;274;‑86;262;18
24;Västerbotten;271 736;1 582;2 934;2 622;312;9 385;.;7 009;2 376;8 181;.;7 440;741;1 204;.;‑431;1 635;66
2403;Bjurholm;2 408;‑42;28;40;‑12;109;68;21;20;140;78;59;3;‑31;‑10;‑38;17;1
2425;Dorotea;2 551;‑17;28;42;‑14;116;36;63;17;119;45;72;2;‑3;‑9;‑9;15;0
2481;Lycksele;12 245;17;126;150;‑24;539;294;168;77;508;263;221;24;31;31;‑53;53;10
2418;Malå;3 068;‑54;28;44;‑16;152;60;54;38;190;109;66;15;‑38;‑49;‑12;23;0
2401;Nordmaling;7 143;25;69;82;‑13;397;212;147;38;356;220;127;9;41;‑8;20;29;‑3
2417;Norsjö;3 986;‑108;37;68;‑31;160;76;52;32;241;124;104;13;‑81;‑48;‑52;19;4
2409;Robertsfors;6 747;‑15;67;85;‑18;345;207;100;38;345;239;92;14;0;‑32;8;24;3
2482;Skellefteå;72 589;122;703;752;‑49;2 173;497;1 143;533;2 023;542;1 365;116;150;‑45;‑222;417;21
2422;Sorsele;2 489;‑33;19;41;‑22;129;47;37;45;141;65;64;12;‑12;‑18;‑27;33;1
2421;Storuman;5 852;‑60;46;82;‑36;291;125;99;67;315;133;167;15;‑24;‑8;‑68;52;0
2480;Umeå;128 901;1 782;1 547;925;622;7 579;1 556;4 721;1 302;6 438;1 291;4 678;469;1 141;265;43;833;19
2462;Vilhelmina;6 668;‑84;68;98;‑30;236;101;93;42;294;134;148;12;‑58;‑33;‑55;30;4
2404;Vindeln;5 423;‑13;49;79;‑30;316;186;94;36;303;222;69;12;13;‑36;25;24;4
2460;Vännäs;8 872;87;96;78;18;589;383;148;58;521;354;156;11;68;29;‑8;47;1
2463;Åsele;2 794;‑25;23;56;‑33;159;57;69;33;152;86;52;14;7;‑29;17;19;1
25;Norrbotten;250 093;‑404;2 457;2 840;‑383;6 715;.;4 551;2 164;6 807;.;6 134;673;‑92;.;‑1 583;1 491;71
2506;Arjeplog;2 785;‑9;31;41;‑10;116;40;53;23;119;40;70;9;‑3;0;‑17;14;4
2505;Arvidsjaur;6 220;‑114;60;107;‑47;297;69;178;50;366;108;243;15;‑69;‑39;‑65;35;2
2582;Boden;28 080;16;283;312;‑29;1 274;557;432;285;1 234;538;647;49;40;19;‑215;236;5
2523;Gällivare;17 529;‑101;164;216;‑52;555;219;233;103;612;276;305;31;‑57;‑57;‑72;72;8
2583;Haparanda;9 685;‑100;81;121;‑40;441;134;165;142;506;153;234;119;‑65;‑19;‑69;23;5
2510;Jokkmokk;4 923;‑78;46;67;‑21;231;100;84;47;291;165;122;4;‑60;‑65;‑38;43;3
2514;Kalix;15 886;‑172;141;206;‑65;581;261;216;104;692;335;317;40;‑111;‑74;‑101;64;4
2584;Kiruna;22 867;‑125;257;263;‑6;808;191;359;258;933;292;556;85;‑125;‑101;‑197;173;6
2580;Luleå;78 105;273;762;686;76;3 842;1 274;1 910;658;3 661;1 020;2 441;200;181;254;‑531;458;16
2521;Pajala;6 052;13;51;112;‑61;292;147;70;75;219;108;95;16;73;39;‑25;59;1
2581;Piteå;42 281;165;436;478;‑42;1 568;603;674;291;1 375;493;828;54;193;110;‑154;237;14
2560;Älvsbyn;8 066;‑74;85;112;‑27;328;186;73;69;377;231;130;16;‑49;‑45;‑57;53;2
2513;Överkalix;3 315;13;26;51;‑25;181;106;46;29;142;94;43;5;39;12;3;24;‑1
2518;Övertorneå;4 299;‑111;34;68;‑34;181;93;58;30;260;127;103;30;‑79;‑34;‑45;0;2
